epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
39,0.46324414014816284,0.5367558598518372,0.8675010800361633,0.46728307008743286,0.7151172161102295,0.5475250482559204,0.560578465461731,0.49701786041259766,0.5566321015357971,0.8675010800361633,0.46728307008743286,0.7151172161102295,0.5475250482559204,0.5566321015357971,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
40,0.46066081523895264,0.5393391847610474,0.8670733571052551,0.4651212692260742,0.7126803398132324,0.5476866364479065,0.5648477077484131,0.49715495109558105,0.5605008006095886,0.8670733571052551,0.4651212692260742,0.7126803398132324,0.5476866364479065,0.5605008006095886,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
41,0.45794904232025146,0.5420509576797485,0.866651713848114,0.46294498443603516,0.710204005241394,0.5480485558509827,0.5692574977874756,0.49743133783340454,0.5644816160202026,0.866651713848114,0.46294498443603516,0.710204005241394,0.5480485558509827,0.5644816160202026,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
42,0.455112099647522,0.544887900352478,0.8662369251251221,0.46075552701950073,0.70768803358078,0.5438340902328491,0.573811411857605,0.4978564977645874,0.5685760974884033,0.8662369251251221,0.46075552701950073,0.70768803358078,0.5438340902328491,0.5685760974884033,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
43,0.45212507247924805,0.547874927520752,0.8658298254013062,0.4585542678833008,0.7051323056221008,0.545259416103363,0.5785127878189087,0.4984405040740967,0.5727856755256653,0.8658298254013062,0.4585542678833008,0.7051323056221008,0.545259416103363,0.5727856755256653,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
44,0.4490031599998474,0.5509968400001526,0.8654314279556274,0.45634305477142334,0.7025366425514221,0.5413606762886047,0.5833644866943359,0.4991942048072815,0.5771111249923706,0.8654314279556274,0.45634305477142334,0.7025366425514221,0.5413606762886047,0.5771111249923706,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
45,0.44571560621261597,0.554284393787384,0.8650424480438232,0.4541235566139221,0.6999009251594543,0.5452004075050354,0.5883691310882568,0.5001282691955566,0.5815525650978088,0.8650424480438232,0.4541235566139221,0.6999009251594543,0.5452004075050354,0.5815525650978088,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
46,0.4422827363014221,0.5577172636985779,0.8646641373634338,0.4518979787826538,0.6972255706787109,0.5434000492095947,0.593528687953949,0.5012542009353638,0.5861091017723083,0.8646641373634338,0.4518979787826538,0.6972255706787109,0.5434000492095947,0.5861091017723083,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
47,0.43868863582611084,0.5613113641738892,0.8642973303794861,0.4496687650680542,0.6945111751556396,0.5414227843284607,0.5988444685935974,0.5025838613510132,0.5907794237136841,0.8642973303794861,0.4496687650680542,0.6945111751556396,0.5414227843284607,0.5907794237136841,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
48,0.4349163770675659,0.5650836229324341,0.8639431595802307,0.44743889570236206,0.6917584538459778,0.545299232006073,0.6043172478675842,0.5041289329528809,0.5955609083175659,0.8639431595802307,0.44743889570236206,0.6917584538459778,0.545299232006073,0.5955609083175659,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
