epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
31,0.35185885429382324,0.6481411457061768,0.8450506925582886,0.3404322862625122,0.4980168342590332,0.5306589007377625,0.776522159576416,0.5013983845710754,0.586053192615509,0.8450506925582886,0.3404322862625122,0.4980168342590332,0.5306589007377625,0.586053192615509,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
32,0.3471609354019165,0.6528390645980835,0.8440163135528564,0.33763551712036133,0.4886341094970703,0.5374358892440796,0.7847309112548828,0.5042575597763062,0.5864256620407104,0.8440163135528564,0.33763551712036133,0.4886341094970703,0.5374358892440796,0.5864256620407104,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
33,0.3425281047821045,0.6574718952178955,0.842894434928894,0.33517932891845703,0.4794890880584717,0.5302239656448364,0.7926596999168396,0.5073903799057007,0.5865663290023804,0.842894434928894,0.33517932891845703,0.4794890880584717,0.5302239656448364,0.5865663290023804,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
34,0.33787745237350464,0.6621225476264954,0.8416763544082642,0.3330596685409546,0.47059595584869385,0.5398014783859253,0.8003027439117432,0.51079261302948,0.5864787697792053,0.8416763544082642,0.3330596685409546,0.47059595584869385,0.5398014783859253,0.5864787697792053,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
35,0.3332771062850952,0.6667228937149048,0.8403539657592773,0.3312686085700989,0.46196234226226807,0.5380330681800842,0.8076579570770264,0.514458417892456,0.5861659049987793,0.8403539657592773,0.3312686085700989,0.46196234226226807,0.5380330681800842,0.5861659049987793,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
36,0.3286905288696289,0.6713094711303711,0.838921070098877,0.3297971487045288,0.4535945653915405,0.5375255346298218,0.8147237300872803,0.5183814764022827,0.5856306552886963,0.838921070098877,0.3297971487045288,0.4535945653915405,0.5375255346298218,0.5856306552886963,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
37,0.3241274356842041,0.6758725643157959,0.8373724818229675,0.3286343812942505,0.44549620151519775,0.5331971049308777,0.8215003609657288,0.5225542783737183,0.5848759412765503,0.8373724818229675,0.3286343812942505,0.44549620151519775,0.5331971049308777,0.5848759412765503,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
38,0.31953907012939453,0.6804609298706055,0.8357043266296387,0.3277684450149536,0.43766820430755615,0.5416107773780823,0.8279892802238464,0.5269691944122314,0.5839047431945801,0.8357043266296387,0.3277684450149536,0.43766820430755615,0.5416107773780823,0.5839047431945801,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
39,0.3149690628051758,0.6850309371948242,0.8339138627052307,0.32718533277511597,0.43010812997817993,0.5453196167945862,0.8341940641403198,0.5316177606582642,0.582719624042511,0.8339138627052307,0.32718533277511597,0.43010812997817993,0.5453196167945862,0.582719624042511,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
40,0.3104100227355957,0.6895899772644043,0.8319993019104004,0.32687103748321533,0.4228123426437378,0.5459214448928833,0.8401185870170593,0.5364911556243896,0.5813226103782654,0.8319993019104004,0.32687103748321533,0.4228123426437378,0.5459214448928833,0.5813226103782654,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
41,0.3058725595474243,0.6941274404525757,0.8299601078033447,0.32681047916412354,0.4157754182815552,0.538922905921936,0.8457679152488708,0.541580080986023,0.5797156691551208,0.8299601078033447,0.32681047916412354,0.4157754182815552,0.538922905921936,0.5797156691551208,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
42,0.3013242483139038,0.6986757516860962,0.8277965188026428,0.3269888162612915,0.40899133682250977,0.5352526903152466,0.8511475920677185,0.5468748807907104,0.5779004096984863,0.8277965188026428,0.3269888162612915,0.40899133682250977,0.5352526903152466,0.5779004096984863,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
43,0.2967718243598938,0.7032281756401062,0.8255096077919006,0.3273899555206299,0.4024527072906494,0.5319380760192871,0.8562639951705933,0.5523651838302612,0.5758779048919678,0.8255096077919006,0.3273899555206299,0.4024527072906494,0.5319380760192871,0.5758779048919678,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
44,0.29218822717666626,0.7078117728233337,0.8231009840965271,0.3279987573623657,0.3961513042449951,0.537453293800354,0.8611241579055786,0.5580410957336426,0.5736496448516846,0.8231009840965271,0.3279987573623657,0.3961513042449951,0.537453293800354,0.5736496448516846,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
45,0.28762364387512207,0.7123763561248779,0.8205726742744446,0.3287997841835022,0.39007747173309326,0.5346148610115051,0.8657357692718506,0.5638929605484009,0.5712164640426636,0.8205726742744446,0.3287997841835022,0.39007747173309326,0.5346148610115051,0.5712164640426636,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
